0.0, 0.0, 0.11131794737281911
0.0, 0.010000000000000009, 0.13028850176540022
0.0, 0.01999999999999998, 0.1470781235724904
0.0, 0.02999999999999999, 0.1619067565578527
0.0, 0.04, 0.1749783790541447
0.0, 0.05000000000000001, 0.1864815753178846
0.0, 0.06000000000000002, 0.1965901270596078
0.0, 0.07000000000000002, 0.20546362408380708
0.0, 0.08, 0.21324810754595094
0.0, 0.09000000000000001, 0.22007670797341106
0.0, 0.09999999999999998, 0.22607030655386295
0.0, 0.10999999999999999, 0.23133820599157065
0.0, 0.12, 0.23597878688451604
0.0, 0.13, 0.24008018438845677
0.0, 0.14, 0.24372095466865829
0.0, 0.15000000000000002, 0.24697072592659555
0.0, 0.16000000000000003, 0.24989085250854262
0.0, 0.17000000000000004, 0.2525350480074329
0.0, 0.18000000000000005, 0.2549500077833987
0.0, 0.18999999999999997, 0.25717601213546004
0.0, 0.19999999999999998, 0.2592475095214988
0.0, 0.21, 0.2611936735380109
0.0, 0.22, 0.26303894163200836
0.0, 0.23, 0.2648035301192847
0.0, 0.23999999999999996, 0.2665039137895552
0.0, 0.24999999999999997, 0.2681532816568506
0.0, 0.25999999999999995, 0.2697619649573296
0.0, 0.26999999999999996, 0.27133783709827447
0.0, 0.27999999999999997, 0.2728866788591924
0.0, 0.29, 0.2744125133717067
0.0, 0.3, 0.2759179200927195
0.0, 0.31, 0.27740430708633673
0.0, 0.32, 0.27887216375425594
0.0, 0.33, 0.28032127654192407
0.0, 0.34, 0.2817509299680491
0.0, 0.35, 0.2831600632759676
0.0, 0.36000000000000004, 0.28454742346782175
0.0, 0.37000000000000005, 0.28591167656954247
0.0, 0.3799999999999999, 0.28725150251453413
0.0, 0.3899999999999999, 0.28856568095320007
0.0, 0.3999999999999999, 0.2898531353972171
0.0, 0.4099999999999999, 0.29111298535696867
0.0, 0.41999999999999993, 0.2923445610857536
0.0, 0.42999999999999994, 0.2935474254804181
0.0, 0.43999999999999995, 0.29472136745503774
0.0, 0.44999999999999996, 0.29586639779881807
0.0, 0.45999999999999996, 0.29698272606453563
0.0, 0.47, 0.298070746749415
0.0, 0.48, 0.29913100430297035
0.0, 0.49, 0.3001641663670723
0.0, 0.5, 0.30117099275958026
0.0, 0.51, 0.30215230290403794
0.0, 0.52, 0.3031089468245877
0.0, 0.53, 0.30404177773120217
0.0, 0.54, 0.30495162670454845
0.0, 0.55, 0.30583928293656626
0.0, 0.56, 0.30670547715167884
0.0, 0.57, 0.30755087573925266
0.0, 0.58, 0.3083760643619046
0.0, 0.59, 0.30918156460185336
0.0, 0.6, 0.3099678236082712
0.0, 0.61, 0.3107352406961062
0.0, 0.62, 0.3114841738996412
0.0, 0.63, 0.312214958583354
0.0, 0.64, 0.3129279430317443
0.0, 0.65, 0.3136235032714987
0.0, 0.66, 0.31430208305287777
0.0, 0.67, 0.314964215625618
0.0, 0.68, 0.3156105627328673
0.0, 0.6899999999999998, 0.3162419314914067
0.0, 0.6999999999999998, 0.3168593160309164
0.0, 0.7099999999999999, 0.31746390829357557
0.0, 0.7200000000000001, 0.3180571193889981
0.0, 0.7300000000000001, 0.3186405917658704
0.0, 0.7400000000000001, 0.3192161994094412
0.0, 0.7499999999999999, 0.3197860402797233
0.0, 0.7599999999999999, 0.3203524247583119
0.0, 0.7699999999999999, 0.32091783900874105
0.0, 0.7799999999999999, 0.32148490736498003
0.0, 0.7899999999999999, 0.32205633264779215
0.0, 0.7999999999999999, 0.3226348273497674
0.0, 0.8099999999999999, 0.3232230214749247
0.0, 0.82, 0.3238233601815799
0.0, 0.83, 0.3244379788541535
0.0, 0.84, 0.3250685606347231
0.0, 0.85, 0.3257161753852935
0.0, 0.86, 0.32638110749186516
0.0, 0.87, 0.32706264470575014
0.0, 0.88, 0.3277588721768033
0.0, 0.89, 0.32846642658842035
0.0, 0.9, 0.3291802505575886
0.0, 0.91, 0.3298933144854216
0.0, 0.92, 0.33059632154306334
0.0, 0.93, 0.3312774133851885
0.0, 0.94, 0.3319218426383616
0.0, 0.95, 0.33251163511990206
0.0, 0.96, 0.33302524993632693
0.0, 0.97, 0.333437209256642
0.0, 0.98, 0.33371774196712073
0.0, 0.99, 0.33383239809232435
0.0, 1.0, 0.33374167027899865
0.010000000000000009, 0.0, 0.11462474957443193
0.010000000000000009, 0.010000000000000009, 0.13347629054883978
0.010000000000000009, 0.01999999999999998, 0.15016848567756827
0.010000000000000009, 0.02999999999999999, 0.16491965123818125
0.010000000000000009, 0.04, 0.17793217959686966
0.010000000000000009, 0.05000000000000001, 0.1893931194738668
0.010000000000000009, 0.06000000000000002, 0.19947475900231182
0.010000000000000009, 0.07000000000000002, 0.20833525170227016
0.010000000000000009, 0.08, 0.21611925090525932
0.010000000000000009, 0.09000000000000001, 0.2229585575093682
0.010000000000000009, 0.09999999999999998, 0.2289727813767968
0.010000000000000009, 0.10999999999999999, 0.23427000558980843
0.010000000000000009, 0.12, 0.2389474586816505
0.010000000000000009, 0.13, 0.24309218252788667
0.010000000000000009, 0.14, 0.24678170226980004
0.010000000000000009, 0.15000000000000002, 0.25008467653554234
0.010000000000000009, 0.16000000000000003, 0.253061555446558
0.010000000000000009, 0.17000000000000004, 0.25576521412481923
0.010000000000000009, 0.18000000000000005, 0.2582415701721662
0.010000000000000009, 0.18999999999999997, 0.26053019373336744
0.010000000000000009, 0.19999999999999998, 0.26266487901219604
0.010000000000000009, 0.21, 0.26467421500274213
0.010000000000000009, 0.22, 0.2665821148517093
0.010000000000000009, 0.23, 0.26840832768045536
0.010000000000000009, 0.23999999999999996, 0.270168921505891
0.010000000000000009, 0.24999999999999997, 0.2718767354672309
0.010000000000000009, 0.25999999999999995, 0.27354180695069125
0.010000000000000009, 0.26999999999999996, 0.27517176491736406
0.010000000000000009, 0.27999999999999997, 0.2767721992256286
0.010000000000000009, 0.29, 0.278346993527001
0.010000000000000009, 0.3, 0.279898623497242
0.010000000000000009, 0.31, 0.28142844363381825
0.010000000000000009, 0.32, 0.28293692783544044
0.010000000000000009, 0.33, 0.2844238794225801
0.010000000000000009, 0.34, 0.28588863712502643
0.010000000000000009, 0.35, 0.28733022448328227
0.010000000000000009, 0.36000000000000004, 0.2887474983248727
0.010000000000000009, 0.37000000000000005, 0.2901392545307837
0.010000000000000009, 0.3799999999999999, 0.2915043312449208
0.010000000000000009, 0.3899999999999999, 0.29284167138497913
0.010000000000000009, 0.3999999999999999, 0.2941503862758899
0.010000000000000009, 0.4099999999999999, 0.2954297841403916
0.010000000000000009, 0.41999999999999993, 0.29667940021110034
0.010000000000000009, 0.42999999999999994, 0.29789900034770006
0.010000000000000009, 0.43999999999999995, 0.29908857839680947
0.010000000000000009, 0.44999999999999996, 0.3002483490303608
0.010000000000000009, 0.45999999999999996, 0.30137872383888215
0.010000000000000009, 0.47, 0.3024802886980719
0.010000000000000009, 0.48, 0.303553773256551
0.010000000000000009, 0.49, 0.3046000193166297
0.010000000000000009, 0.5, 0.30561994689716293
0.010000000000000009, 0.51, 0.3066145246463878
0.010000000000000009, 0.52, 0.30758473164314637
0.010000000000000009, 0.53, 0.30853153715932946
0.010000000000000009, 0.54, 0.309455869492792
